Age,Annual Income,Spending Score,Previous Purchases,Campaign Engagement,Days Since Last Purchase,Gender,Marital Status,Children,Social Media Interaction,Email Click Rate,Online Browsing Time,Loyalty Points,Product Reviews,Customer Tenure,Response
39,40633,54,12,8,285,0,0,2,12,0.6856308882,233,1276,44,12,0
32,133189,71,12,4,125,1,1,3,7,0.8149033389,232,1678,46,7,1
30,30594,46,2,0,50,1,0,1,17,0.3648868261,6,2362,9,0,0
45,44393,28,16,3,189,1,1,2,3,0.8258344154,125,602,38,13,0
50,65380,17,18,1,50,0,0,0,5,0.9496531815,75,4351,27,15,0
60,75056,48,4,3,364,0,0,2,8,0.2774370928,231,1144,11,12,0
40,118279,44,4,6,231,0,1,0,9,0.7186972344,243,4334,21,14,0
50,127507,60,14,8,177,1,1,3,3,0.05756348904,253,720,20,14,0
60,146184,60,9,2,157,0,1,1,3,0.5210463186,160,641,44,5,0
35,148243,5,11,2,146,0,1,1,6,0.1563399254,130,2375,14,6,0
67,34861,69,10,3,305,0,0,2,13,0.8329596969,153,1289,15,16,0
47,133070,78,0,6,250,0,0,3,11,0.4142870994,293,3227,38,10,0
43,66126,70,2,5,338,1,0,1,14,0.6043080022,243,2417,1,5,0
33,110382,7,3,4,341,0,1,2,16,0.5821868047,232,1511,49,16,0
30,121713,53,18,3,131,1,0,2,12,0.1042812876,33,2297,14,16,0
56,63682,17,19,7,236,0,1,2,0,0.1001429506,194,3792,14,9,0
50,48228,59,2,3,11,1,1,2,12,0.5715270272,77,2645,22,8,0
43,130299,9,17,2,142,0,1,0,15,0.3149809799,236,4291,17,2,0
65,54009,95,2,6,117,0,0,3,12,0.1114111595,141,1211,28,12,0
18,30094,22,6,1,60,1,0,0,8,0.3100026105,80,1125,42,13,0
66,136988,45,0,3,180,0,1,1,17,0.1906495458,78,4170,32,2,0
55,110636,73,18,7,312,0,1,3,15,0.03966168056,294,542,28,0,0
19,82221,59,17,3,264,1,1,2,19,0.3798347154,107,2019,36,7,0
66,128453,80,1,9,28,1,0,1,11,0.6807429149,176,1559,16,7,0
23,47430,98,11,6,262,0,1,2,7,0.1132444992,239,2237,25,2,0
63,65571,13,16,1,199,0,1,1,0,0.5851362522,290,1588,42,12,0
67,84486,83,2,4,104,0,1,3,12,0.1516484627,178,1461,8,5,0
55,120510,12,11,3,78,0,0,3,18,0.06838176459,115,2973,20,2,0
59,126665,36,11,8,143,0,0,0,12,0.09222417555,30,142,39,3,0
41,142770,10,5,6,198,1,1,3,2,0.2098066633,295,582,0,12,0
35,92294,16,9,8,105,0,1,1,0,0.4656099028,141,3111,8,11,0
44,50860,92,5,9,338,0,1,3,13,0.4444989176,242,454,45,12,0
58,102812,19,13,6,88,0,0,3,0,0.4764510645,123,4907,26,2,0
25,96087,6,1,1,331,0,0,3,4,0.375880179,27,1508,13,5,0
45,143784,4,10,1,265,0,1,2,4,0.8801800566,244,2373,35,11,0
27,38486,30,14,1,250,1,0,2,10,0.8845840804,11,4634,30,8,0
34,113063,95,7,4,151,0,1,3,18,0.6579049323,69,4401,45,0,1
46,79607,46,12,0,305,0,0,1,11,0.3240462803,96,2984,34,19,0
23,39745,27,18,6,195,1,1,3,7,0.1850249776,55,1603,29,16,0
31,136664,45,9,1,125,0,0,1,9,0.6977318554,4,719,17,4,0
39,108533,85,8,3,42,0,1,3,17,0.9965402443,61,1742,16,19,0
23,48330,37,17,8,172,0,1,2,8,0.8193286486,102,2996,40,10,0
43,70078,9,6,7,53,1,1,1,10,0.3277912021,123,4027,16,17,0
56,85332,61,2,9,252,1,0,0,4,0.1918264305,289,821,49,6,0
29,134121,35,11,1,298,1,1,2,12,0.8176426155,123,1567,46,6,0
52,84532,47,14,3,195,0,1,2,12,0.4022387864,117,1528,27,7,0
31,120365,21,12,3,292,0,1,3,3,0.5849696659,294,4723,23,6,0
39,73336,17,5,1,216,0,1,0,16,0.04250475372,107,2622,36,10,0
68,38070,55,7,1,168,0,0,1,13,0.806382907,268,324,34,15,0
40,31320,88,13,4,221,1,0,0,8,0.2022590139,8,932,27,17,0
65,119043,95,2,3,127,1,1,3,1,0.7635138335,199,2396,13,12,0
24,68921,6,15,7,348,0,0,2,3,0.6603067944,237,1812,35,7,0
57,36589,35,17,3,15,1,1,0,10,0.4124958138,288,3135,34,12,0
67,94409,50,16,7,36,0,0,1,9,0.5335126772,47,1362,49,8,0
42,122995,37,17,4,295,0,1,1,4,0.5376304955,149,763,5,7,0
30,45589,13,9,0,319,1,1,2,15,0.2252489667,177,1319,37,14,0
38,66375,25,16,8,224,1,1,3,5,0.1292439294,274,1549,20,18,0
58,73085,96,15,7,113,1,1,2,4,0.8100837832,283,517,27,18,1
27,90840,1,1,0,21,0,1,0,12,0.6900912504,116,2234,8,9,0
26,73200,49,19,2,298,0,1,3,8,0.6213612092,185,1735,12,2,0
32,128704,35,3,2,61,1,0,1,9,0.2783590711,254,4200,15,9,0
69,56732,83,10,4,181,1,0,3,1,0.4021059062,107,3541,46,11,1
19,127047,53,6,6,284,1,0,3,14,0.1472657223,248,199,46,7,0
42,52426,52,16,0,15,1,1,0,11,0.7544145624,74,363,41,11,0
30,60982,54,18,0,276,1,0,2,11,0.01506173443,145,289,48,11,0
51,89720,76,5,9,136,0,1,0,2,0.002879948117,26,1993,22,6,0
68,46746,47,9,5,282,0,0,1,14,0.5209585023,101,3861,31,13,0
51,58514,43,3,4,126,1,1,2,18,0.3442333079,292,3710,45,1,0
52,94889,20,0,2,85,1,0,3,12,0.1438437168,41,4521,32,3,0
55,33851,33,6,2,206,0,1,0,2,0.7230447768,35,498,44,19,0
20,49796,93,15,3,362,0,0,3,12,0.9320746314,161,3554,47,15,0
59,106034,16,16,9,150,1,1,0,4,0.2806724321,60,3020,20,14,0
23,92798,78,4,1,50,0,0,1,10,0.6026615311,146,2786,3,18,0
65,128388,7,9,8,230,1,1,1,16,0.7448540694,99,1789,34,10,0
66,92985,70,6,3,79,0,0,0,18,0.6158044686,76,4730,41,1,0
36,64592,21,12,9,130,0,0,1,19,0.3829710092,0,1308,45,8,0
20,74845,36,6,2,135,1,0,3,11,0.5556233234,15,293,43,5,0
35,45930,86,14,9,345,1,0,2,4,0.7246002291,215,4100,10,15,1
56,140853,54,16,6,169,0,0,0,16,0.9431935313,82,4358,48,8,0
26,138417,19,2,8,162,1,0,3,18,0.7723483655,90,3978,36,18,0
69,143436,25,4,1,198,1,1,0,10,0.3150737657,239,3795,40,0,0
29,137126,67,9,5,226,1,0,2,1,0.6718300471,174,1050,21,9,1
22,51159,53,4,4,47,1,1,1,5,0.9162239358,128,3646,41,14,0
20,125072,98,6,0,309,0,0,2,2,0.5189783044,90,348,48,17,0
28,119788,75,6,6,252,0,1,2,14,0.09559018132,141,4363,12,18,0
47,54003,48,13,0,102,0,0,0,17,0.6411725054,255,442,35,5,0
21,135722,42,14,9,35,0,1,2,16,0.6049728451,86,4921,40,9,0
22,65139,47,4,8,5,0,1,1,14,0.1344325409,187,4389,36,16,0
18,135372,91,4,3,198,0,1,0,1,0.2395634364,83,2848,18,17,0
44,82452,42,3,7,11,1,0,1,4,0.6719194554,116,3254,39,16,0
45,52205,2,19,0,102,0,0,2,4,0.9736563574,255,3838,41,4,0
46,126059,6,8,4,186,1,0,2,8,0.1737803515,25,3130,23,9,0
35,86955,46,11,2,320,1,1,1,5,0.6140849773,273,4984,35,1,0
29,140163,66,15,3,177,1,0,0,18,0.4738505336,163,1839,3,17,0
30,37464,81,7,3,170,0,1,2,9,0.3396798011,221,2412,24,19,0
58,112646,40,8,7,176,0,0,3,18,0.9142041973,195,1206,30,19,0
19,141852,58,11,9,88,1,1,2,18,0.9372452773,61,4958,20,9,0
54,102657,78,19,9,203,0,0,2,15,0.163318185,196,1259,29,16,0
62,39840,74,6,2,346,0,0,3,11,0.7063160406,137,4137,4,16,0
33,132616,33,3,0,342,1,0,0,8,0.774048147,106,3447,3,17,0
65,70768,62,2,4,210,1,1,0,2,0.9232610243,182,2817,31,19,0
41,39461,12,0,1,212,0,1,2,16,0.07313646453,42,3665,4,2,0
52,50927,96,6,5,20,0,0,3,9,0.9319176788,74,4136,48,0,1
39,119934,49,8,3,87,0,0,0,17,0.2463582509,50,1625,15,7,0
53,128622,88,1,8,12,0,1,3,6,0.8582115912,149,4934,26,16,0
28,45329,78,6,6,119,1,1,3,6,0.8282018635,298,555,11,2,1
63,45791,5,9,1,177,0,0,3,8,0.7936100447,263,3640,0,2,0
46,82627,51,1,6,128,1,0,3,15,0.2937573636,2,1530,1,17,0
52,44372,69,12,9,50,1,0,1,10,0.7597272652,168,4701,7,16,1
65,144239,32,2,7,41,1,1,2,8,0.2618180625,52,2107,42,12,0
32,122890,49,12,2,317,1,1,1,0,0.3097616572,145,1140,33,19,0
48,78469,97,9,2,94,0,0,3,11,0.8171594932,10,3137,44,14,0
59,139554,60,11,1,241,1,1,0,2,0.5843239747,149,3630,24,17,0
58,117073,46,2,0,355,0,0,0,19,0.3013703416,62,396,33,10,0
60,148822,68,19,2,60,0,0,1,18,0.6995668011,114,4191,45,9,0
33,64370,94,5,9,348,1,1,3,7,0.8576146431,206,489,47,8,0
27,81408,41,2,6,227,1,0,3,6,0.5575904715,135,269,0,18,0
66,120941,81,1,8,276,0,0,0,4,0.218693268,82,4686,13,7,0
49,137351,67,13,8,17,1,0,2,4,0.5797486672,72,4856,31,15,1
68,53703,13,14,5,243,1,1,1,19,0.5855810944,68,4457,28,7,0
19,45234,18,17,5,310,0,0,1,4,0.6309037149,224,4935,47,16,0
41,37532,87,18,4,323,1,1,2,11,0.7807788875,112,2121,18,5,1
40,135670,99,9,1,46,1,1,3,19,0.9808212495,14,911,29,14,0
19,65416,97,19,6,309,1,0,0,4,0.1099284503,262,1117,22,2,0
55,102439,51,16,0,17,0,1,1,6,0.1916279212,212,2816,4,19,0
48,48242,36,16,5,200,1,0,1,0,0.8149606455,109,970,22,0,0
68,80254,81,18,3,252,0,1,3,18,0.5289419951,125,4513,34,4,0
57,109324,34,3,2,191,0,1,2,1,0.7456220325,8,3015,6,17,0
43,65249,12,10,0,48,1,0,0,11,0.4159956072,153,3488,30,5,0
46,130124,5,16,5,93,0,0,3,9,0.8388545866,4,2953,13,13,0
20,125049,48,9,6,236,1,1,1,15,0.4211686489,109,3162,26,12,0
31,138575,91,16,0,221,1,1,0,10,0.9466877567,273,1660,49,5,0
42,115078,40,11,0,166,0,0,3,17,0.3910374231,52,464,39,0,0
65,62294,13,9,6,253,0,0,1,11,0.2813976291,219,3480,22,18,0
18,89784,26,9,5,56,1,1,0,8,0.1020258526,196,4805,43,14,0
20,33684,14,5,6,5,0,1,3,6,0.84850317,90,2769,25,10,0
43,53795,96,16,7,237,0,0,1,6,0.9493629402,227,3882,6,18,1
35,90301,11,18,7,220,0,0,0,12,0.8942904151,161,2562,20,11,0
26,99187,38,1,8,223,1,1,0,19,0.7599509158,77,1232,23,0,0
55,40431,80,3,8,77,1,0,1,12,0.4322868042,174,2158,16,15,0
40,105667,57,17,6,19,1,1,0,19,0.3079956361,282,947,42,14,0
38,119627,22,3,8,305,1,0,0,4,0.2845678766,8,3685,8,18,0
18,120381,16,5,5,264,1,1,2,13,0.7595631291,202,3043,14,3,0
38,120027,77,13,8,203,0,0,2,15,0.3448661956,132,1939,46,4,1
44,85372,76,6,1,141,0,1,2,12,0.7851185806,202,3898,3,15,0
59,100366,82,11,1,303,1,1,3,11,0.9822782001,2,4417,23,17,0
23,124176,29,1,5,79,1,0,3,0,0.1888438729,264,1265,30,11,0
61,149667,82,17,2,209,0,1,2,7,0.1141121922,210,1963,11,5,0
53,102870,2,12,1,255,1,0,0,7,0.1194560233,208,2763,43,0,0
45,77387,54,12,7,311,1,0,1,14,0.05899782068,57,3468,7,9,0
62,82927,2,4,6,39,0,0,3,2,0.6909269418,137,4290,16,10,0
34,39304,3,6,7,352,1,0,1,7,0.5929830553,140,2714,48,0,0
57,143183,93,11,5,201,1,0,2,17,0.5644775812,290,1901,42,15,1
69,47032,56,13,8,85,1,1,1,6,0.5816108269,188,3888,8,3,0
20,121291,72,0,8,42,1,0,1,11,0.06953997136,37,2465,16,8,0
29,142889,11,9,1,235,0,0,0,14,0.2912521978,233,1459,15,18,0
56,89486,76,8,9,69,1,0,0,7,0.26584693,164,4555,34,19,1
29,95552,32,9,4,355,1,1,1,15,0.4790256115,69,3155,12,10,0
19,103844,4,6,8,130,0,0,0,4,0.8789968323,7,509,11,11,0
63,59654,9,15,2,131,0,0,2,4,0.9721612683,216,2127,29,4,0
39,69244,88,11,4,247,1,1,2,8,0.6120470617,68,2002,2,13,1
40,35942,56,11,7,154,1,0,1,12,0.2467932234,278,4045,4,15,0
47,80697,16,18,1,229,0,0,3,14,0.3806840025,268,3126,36,11,0
22,32693,81,12,5,88,0,1,1,7,0.3254114608,100,3619,12,6,1
26,86751,86,17,3,228,0,1,3,11,0.2040676824,82,2216,12,19,0
38,111098,71,2,5,26,0,1,3,19,0.9785040825,89,2182,27,13,0
28,148777,10,6,2,360,0,1,3,8,0.1315601175,49,1512,46,17,0
22,36259,93,0,5,355,0,0,2,14,0.5664196473,178,2364,43,6,0
52,149746,36,2,6,237,0,1,1,14,0.7986739521,56,1057,4,4,0
44,143883,24,13,9,174,0,1,3,12,0.9395804743,40,3543,19,5,0
66,137772,64,3,2,315,1,1,1,14,0.2009522199,235,2294,27,9,0
19,147928,56,18,4,291,1,1,0,4,0.1922712673,34,3536,35,19,0
41,34942,78,5,7,60,1,0,0,9,0.4972022134,223,3358,44,1,0
48,77419,78,19,1,169,1,0,3,11,0.3843476905,76,1406,47,0,0
50,132092,89,8,6,262,1,0,2,16,0.2493347132,288,283,17,16,0
56,86105,22,10,0,305,1,0,2,8,0.09439501723,180,171,22,8,0
47,95907,52,14,6,115,0,0,3,4,0.3646446305,3,654,26,12,0
63,57383,50,8,0,174,1,0,2,8,0.2815693083,119,720,1,8,0
54,53404,47,10,3,220,0,1,2,4,0.1720234288,257,3095,41,11,0
68,102656,23,9,3,127,1,0,3,13,0.3681612243,7,844,39,13,0
45,35702,96,1,4,4,1,1,2,6,0.0816329019,79,41,49,14,0
48,103883,90,13,1,325,1,0,0,8,0.9171137737,277,2196,30,7,0
28,130965,91,3,5,185,1,0,1,11,0.5990023668,201,4370,17,11,0
40,86332,76,1,5,171,1,1,3,4,0.4792454247,72,111,47,11,0
19,69419,83,4,7,198,1,0,2,6,0.1296661793,245,2306,46,0,0
57,120576,19,13,9,230,1,0,2,4,0.777440776,231,20,22,13,0
58,133182,52,14,0,287,1,1,3,19,0.07540829615,208,1280,15,17,0
44,141395,34,18,3,334,0,0,0,16,0.985091794,285,1201,25,3,0
52,132619,96,5,1,114,1,0,0,10,0.8427421438,74,2719,24,7,0
19,118078,29,14,7,332,1,0,0,4,0.4709722264,182,1066,36,7,0
56,138269,61,13,3,329,1,1,0,3,0.6718100349,270,3595,34,3,0
54,103844,85,7,7,312,0,1,1,0,0.08892259749,60,1801,46,7,0
38,69242,35,19,1,10,0,0,3,0,0.4885336815,150,3014,21,1,0
22,64142,5,11,3,103,0,1,1,13,0.8195663407,282,280,8,16,0
69,139699,76,3,8,174,0,1,0,8,0.07819616338,93,4156,33,11,0
62,126226,7,5,4,119,0,1,0,0,0.2170371751,15,3909,44,19,0
38,37393,41,10,5,236,0,0,3,7,0.7773010965,141,3221,22,12,0
46,99939,2,6,9,235,1,1,2,12,0.4584096292,85,1531,41,8,0
37,99082,89,3,8,304,1,0,3,8,0.6649560814,265,3865,26,18,0
55,132281,10,14,8,37,1,1,1,14,0.8181441146,57,4076,9,14,0
37,58893,44,0,6,271,1,0,2,10,0.145456096,284,1512,15,18,0
67,39388,70,8,1,343,0,0,0,3,0.468552678,131,2591,3,13,0
42,148099,91,19,6,250,0,1,3,7,0.5625956574,205,854,30,4,1
19,137292,35,7,8,333,1,1,2,12,0.6149862813,37,64,3,6,0
49,92969,62,11,1,26,1,0,3,16,0.8477683988,67,3811,46,11,0
43,66660,74,6,6,329,0,0,0,3,0.4763661394,202,3476,49,19,1
23,119244,73,17,6,122,0,1,1,9,0.3172314842,11,3405,13,19,0
58,54726,20,0,2,155,0,1,2,1,0.8023922797,51,3992,15,3,0
20,109544,35,8,5,216,1,0,2,14,0.8968744515,230,808,46,0,0
50,131553,37,6,7,193,0,1,2,19,0.3586718624,70,3053,18,6,0
18,92996,72,13,9,300,0,1,1,17,0.7263411578,88,4398,2,2,1
68,30111,54,0,7,160,1,1,1,13,0.2119108407,45,2270,41,9,0
22,145370,95,12,2,127,1,0,2,2,0.09008110705,115,2270,45,11,0
30,47545,80,19,5,315,1,0,2,0,0.3765359749,265,1159,2,7,1
36,70168,28,14,1,177,1,0,2,2,0.4069604969,90,1483,49,14,0
29,32379,70,4,1,125,0,0,0,12,0.1140113622,18,896,19,8,0
65,125773,32,4,7,173,0,1,3,7,0.1022631889,116,4775,1,5,0
42,141484,92,13,9,34,1,1,0,16,0.7062173534,116,3803,19,15,1
68,117346,11,13,4,238,0,0,0,15,0.7188153127,275,192,25,6,0
52,71120,42,13,4,40,0,0,1,15,0.07249672237,116,4565,18,14,0
29,47809,23,4,3,185,1,0,2,11,0.5067527429,277,492,49,6,0
47,82813,30,10,9,182,1,1,0,18,0.5596732806,183,3143,32,7,0
22,104005,9,18,3,260,0,0,2,15,0.4985919761,22,2226,46,13,0
51,57967,92,4,7,33,1,1,1,14,0.9791896607,217,786,33,15,0
39,39748,88,3,2,186,1,0,0,8,0.4577222179,116,365,27,15,0
56,53424,59,14,2,306,0,1,2,15,0.5452692984,190,2044,47,0,0
30,116512,28,6,7,136,1,1,1,1,0.3101703896,136,3883,48,4,0
64,53914,88,4,2,201,0,1,1,9,0.2522678714,99,4160,13,1,0
20,125603,79,14,1,142,1,0,0,11,0.8189526998,177,4044,13,11,0
37,138411,33,13,4,108,0,0,1,17,0.9279246082,188,1155,28,19,0
48,108478,47,2,2,156,1,0,3,17,0.3217503966,227,4414,25,9,0
22,49491,98,4,5,254,1,0,1,3,0.8477165091,125,4546,32,1,0
41,79454,22,11,6,180,0,0,0,1,0.4217356527,225,4005,4,13,0
57,100069,29,19,2,340,0,1,2,6,0.5245153898,25,2300,41,9,0
50,81925,34,13,8,218,1,1,3,18,0.1781283186,117,1025,1,6,0
25,119119,42,4,9,27,0,0,1,10,0.5844208595,229,2424,8,14,0
41,67049,52,3,0,150,0,0,2,12,0.9526532352,240,1996,18,4,0
67,57821,47,15,6,358,1,1,2,19,0.05055886634,2,3374,26,6,0
37,125797,74,6,3,99,1,1,2,16,0.261287154,193,800,26,13,0
33,133072,51,2,6,2,0,0,0,9,0.6943811632,163,3246,25,4,0
67,59945,45,3,8,32,1,0,1,15,0.2686958704,215,4047,36,12,0
69,47384,94,19,8,198,1,0,3,19,0.3679692347,89,3335,36,1,1
29,58410,75,5,0,68,1,0,0,15,0.2900935376,104,4203,13,2,0
30,107734,34,2,9,89,0,1,2,19,0.96746884,104,1384,2,15,0
62,93766,21,0,3,16,0,0,1,19,0.4871226328,213,815,20,19,0
59,124890,13,2,6,336,1,1,2,15,0.1338502547,204,4079,45,9,0
56,146406,54,7,9,322,0,0,3,18,0.1222879864,46,2149,36,7,0
42,37169,25,15,5,322,1,1,2,12,0.310346498,114,2219,39,5,0
63,70129,21,6,8,33,0,0,0,19,0.4009855193,276,674,7,9,0
49,127445,1,17,6,263,1,0,0,10,0.2888655004,203,543,5,0,0
41,33830,58,8,2,300,0,1,3,11,0.5505434074,263,4779,1,13,0
65,86306,69,2,6,59,0,1,3,16,0.8717976094,174,1470,5,18,0
64,116940,86,17,9,183,0,1,1,14,0.7881734195,211,4727,38,16,1
61,95267,71,15,4,325,1,1,1,2,0.5789878995,207,3576,10,13,1
26,57757,13,0,1,356,0,0,2,8,0.7242491089,56,846,4,3,0
57,93867,52,19,9,364,1,1,2,9,0.6624240384,239,1029,9,11,0
67,65650,23,15,2,198,1,0,3,11,0.06596379117,242,4363,46,17,0
40,63766,21,11,5,240,0,0,3,8,0.6346990261,161,3715,38,15,0
67,111478,6,5,5,231,1,0,3,4,0.8720690717,177,4641,37,10,0
30,62419,20,8,6,210,0,0,2,1,0.830034843,249,3618,6,18,0
49,46668,76,12,5,51,0,0,0,12,0.4700501849,169,1734,35,9,1
67,46246,40,11,8,118,1,0,3,10,0.3258982464,101,1482,46,10,0
32,54996,9,12,4,329,1,1,3,8,0.3778237626,121,3527,17,16,0
53,81312,50,17,4,214,1,0,1,7,0.5657997196,45,3820,9,5,0
66,33065,28,18,7,321,1,0,0,14,0.409612933,41,1928,6,10,0
22,40467,11,18,7,148,1,1,0,15,0.3484762819,91,1274,35,0,0
39,80646,96,18,0,175,0,0,2,9,0.1186149757,279,178,30,12,0
33,140380,75,5,2,268,1,1,3,1,0.1061648086,229,1286,49,15,0
58,51007,88,15,5,319,1,0,2,14,0.02937333395,137,2679,7,10,0
27,98079,56,6,5,4,1,0,2,17,0.9938918775,281,1747,39,3,0
41,58702,79,6,0,115,1,1,0,12,0.362660429,224,4958,9,2,0
35,124369,35,18,1,202,0,1,2,4,0.07266240165,197,2835,39,15,0
66,105569,81,15,9,36,1,0,3,18,0.5676486153,188,1470,27,4,1
35,83952,25,16,6,53,1,1,0,0,0.6750488785,250,725,25,2,0
24,88065,99,18,0,287,1,0,0,2,0.6807766221,50,1838,19,1,0
21,64169,19,15,9,283,1,1,3,9,0.9694123774,80,437,1,17,0
43,46829,31,15,4,85,0,1,0,14,0.2132367719,255,2475,45,15,0
22,90135,81,18,0,44,1,0,1,15,0.894729494,173,2894,22,3,0
33,34522,50,14,5,283,0,1,3,3,0.9061866497,2,1290,22,18,0
52,115687,87,2,6,320,1,0,0,19,0.4577627195,70,1818,16,9,0
43,65319,63,14,7,69,0,0,2,2,0.9527992609,35,473,40,6,0
35,56543,47,15,2,41,0,1,2,4,0.2017591434,179,302,20,5,0
46,148576,1,19,2,271,0,1,3,2,0.3395069246,43,4443,38,7,0
40,133120,58,4,0,140,1,0,3,7,0.7593987953,85,641,25,11,0
31,147419,10,18,2,58,1,1,3,5,0.9451053632,269,3595,30,6,0
32,60473,8,9,4,239,0,0,1,14,0.07790446802,193,783,7,10,0
66,37699,26,12,5,46,0,1,2,5,0.672726942,176,4090,6,4,0
50,98165,34,14,2,166,0,1,2,6,0.9431691117,82,1985,20,14,0
42,70455,19,11,3,109,0,1,3,7,0.1029504523,154,1774,49,14,0
38,105692,78,16,4,125,0,1,2,15,0.1830703463,1,4822,22,1,0
34,47441,72,14,4,298,1,1,1,12,0.6772783426,76,3917,12,3,1
40,60716,1,3,8,108,1,0,0,4,0.6321409183,46,2075,41,1,0
60,92175,48,14,7,164,0,0,1,19,0.2984335555,187,1526,41,2,0
34,36834,25,16,0,258,1,1,3,1,0.9365569695,137,2299,27,9,0
31,48179,24,10,1,75,1,0,1,13,0.3866160763,188,1199,39,1,0
46,56219,47,14,4,6,1,0,2,17,0.341365415,295,4439,26,15,0
37,133153,84,19,2,185,1,0,2,17,0.8412475087,4,998,31,7,0
47,45782,94,6,6,275,1,0,1,17,0.5616637351,269,1434,19,4,1
36,111363,69,12,5,78,0,0,3,14,0.4420414715,222,12,12,4,0
56,104967,67,12,1,64,1,1,3,4,0.5447505591,88,2049,41,19,0
30,132454,32,19,7,114,1,1,0,1,0.716929627,197,1403,1,9,0
35,139593,17,19,4,201,1,1,1,10,0.08339538663,110,1372,42,2,0
40,39496,61,1,5,141,1,0,0,19,0.3336528574,241,3473,18,15,0
63,118867,69,9,7,97,1,0,2,9,0.8605145371,150,4539,48,10,1
50,69238,11,17,5,304,1,1,1,4,0.7325150576,78,909,14,16,0
56,76025,38,19,9,216,1,1,0,1,0.07372960196,240,2393,26,12,0
57,89886,68,4,2,73,1,0,1,11,0.4602754142,76,1285,11,0,0
35,53563,19,19,6,292,1,0,1,16,0.3079559991,141,399,39,3,0
26,33712,87,18,3,133,0,0,2,4,0.7929187855,136,4270,9,5,0
50,124067,17,1,5,261,0,0,0,17,0.1438131932,288,3462,27,19,0
49,75489,13,3,5,283,1,0,0,15,0.14489752,288,2810,3,2,0
34,62664,91,15,4,101,1,0,0,7,0.7415995335,294,4045,3,12,1
36,140799,1,15,0,205,0,1,0,3,0.9871458252,288,1198,27,18,0
44,42420,2,16,7,140,1,1,0,3,0.3900051256,3,2634,41,0,0
23,84610,82,14,9,12,0,1,2,3,0.8634973843,281,4056,43,12,1
52,35315,97,12,1,248,0,1,1,16,0.3981036677,24,2750,28,1,0
54,100917,66,0,3,122,0,0,2,19,0.6567776556,226,1586,11,10,0
51,105033,68,4,2,9,0,0,1,9,0.4867254424,245,3330,48,15,0
37,124576,16,19,5,79,1,1,0,0,0.7432401027,209,3176,21,10,0
42,147862,4,0,0,166,0,0,2,17,0.0572081181,232,173,3,0,0
21,127911,57,11,8,98,1,1,3,14,0.5495049593,65,3312,24,8,0
27,109030,73,14,4,206,1,1,1,9,0.9983637715,199,4190,49,6,1
27,93910,85,3,4,150,1,1,1,15,0.7515881029,93,1152,7,17,0
41,127288,23,18,3,36,0,1,1,3,0.2302324553,120,2008,28,0,0
38,90972,2,15,3,263,0,1,0,17,0.305689053,166,269,6,18,0
28,120893,67,17,0,341,0,0,2,10,0.6891732957,215,3307,7,9,0
44,85919,87,16,8,4,1,0,1,7,0.148907287,191,4645,17,12,0
33,112486,26,10,8,225,1,1,0,0,0.007089537483,243,1983,25,17,0
43,111288,7,19,3,26,0,1,2,1,0.7728511632,139,636,8,10,0
47,132926,44,12,9,123,1,0,3,16,0.5994810255,35,3284,35,8,0
66,34132,33,8,9,298,0,1,1,19,0.6728972751,13,2084,30,18,0
33,71598,64,16,3,34,0,0,0,18,0.02208997871,182,597,48,13,0
24,123812,36,16,6,236,1,0,1,9,0.3786552027,155,187,5,7,0
33,135299,4,4,3,310,1,1,0,7,0.5317588377,42,1182,35,16,0
52,50551,23,7,0,316,0,0,3,8,0.6978304153,147,4397,14,3,0
33,122511,25,2,8,302,0,1,2,9,0.8445785851,173,3202,17,19,0
57,98206,90,5,1,101,1,0,1,19,0.286542391,80,819,48,8,0
29,104900,92,2,4,76,1,0,3,4,0.9069785289,29,95,39,12,0
52,56296,92,7,3,311,1,1,3,8,0.6721430059,103,4491,43,4,0
66,120216,85,11,7,81,1,0,3,10,0.3985300891,299,2195,9,18,1
38,48066,74,3,5,145,0,1,0,17,0.6618523665,123,1430,7,13,0
67,58892,27,1,6,192,0,1,0,0,0.6611001893,82,3868,24,12,0
60,105577,51,9,1,223,0,1,0,15,0.2136183135,72,1551,33,10,0
53,104590,79,14,3,52,0,1,2,19,0.006166387023,170,55,35,18,0
65,107173,81,12,3,344,0,1,3,9,0.1226117591,63,2984,5,6,0
34,106293,99,14,1,84,0,0,0,17,0.954947637,123,4954,22,6,0
49,94771,69,18,9,128,0,0,1,0,0.8583181611,128,849,47,10,1
58,136794,80,17,3,210,0,0,2,5,0.1723807557,274,2037,35,11,0
23,57484,23,12,8,351,1,1,1,0,0.6594892013,108,2332,19,10,0
41,107865,9,19,7,263,1,0,0,2,0.916172196,267,1351,22,5,0
44,129074,33,19,0,182,0,0,3,12,0.9160577471,118,2185,22,12,0
37,57115,35,0,7,271,1,1,0,11,0.5644186027,235,1001,35,11,0
42,56038,50,15,8,226,0,1,1,13,0.7234991386,27,578,45,7,0
19,66622,24,7,7,321,0,1,1,16,0.3940637495,108,4848,44,10,0
26,65886,88,5,9,11,1,1,2,15,0.07212588467,204,4250,21,16,0
45,81284,24,2,0,92,0,0,0,12,0.5287537301,244,1559,22,17,0
55,39901,19,19,7,329,1,0,3,3,0.3181601448,106,318,41,3,0
20,86377,39,15,4,189,0,0,2,14,0.4069724682,52,3946,8,4,0
